date,open,high,low,close,volume,factor,vwap
2023-10-19,3588.5154,3588.5154,3532.3059,3533.5445,11173752000.0,1.0,16.9320727580136
2023-10-20,3518.3464,3535.6623,3501.725,3510.5889,9851860500.0,1.0,17.214138298547773
2023-10-23,3500.199,3505.3468,3450.6456,3474.2438,9656165200.0,1.0,15.746923445240974
2023-10-24,3481.7644,3495.0039,3453.1016,3487.1302,11554728900.0,1.0,16.143105135248998
2023-10-25,3524.2965,3531.8314,3500.9154,3504.4576,12800961700.0,1.0,15.912221744949054
2023-10-26,3484.7807,3515.5716,3478.0503,3514.1448,10514356600.0,1.0,16.74743152862059
2023-10-27,3501.171,3576.5861,3494.5488,3562.3851,12022510800.0,1.0,18.656831685857167
2023-10-30,3554.1055,3592.7188,3554.0238,3583.7718,14401042600.0,1.0,16.871926209981492
2023-10-31,3581.6759,3581.6759,3554.5822,3572.5056,11258726700.0,1.0,17.436932572845915
2023-11-01,3605.7576,3606.4126,3564.6421,3571.0268,9764553800.0,1.0,18.735476313828084
2023-11-02,3580.0672,3597.1699,3553.7406,3554.1889,9035964300.0,1.0,16.541129476795298
2023-11-03,3558.5303,3596.101,3558.5303,3584.1364,9754210100.0,1.0,17.004553674725543
2023-11-06,3608.3187,3635.7897,3600.6304,3632.6084,15298246300.0,1.0,16.63366788061191
2023-11-07,3623.7849,3628.4615,3606.2975,3619.7593,11028859100.0,1.0,17.266845426559126
2023-11-08,3610.6434,3627.0479,3591.8248,3611.0723,11059423000.0,1.0,17.41450456800504
2023-11-09,3603.1082,3624.4141,3601.3744,3612.8263,11187205700.0,1.0,16.92605228417316
2023-11-10,3596.0688,3599.4519,3576.1011,3586.4893,10210703400.0,1.0,16.348009611952886
2023-11-13,3593.9109,3599.3897,3562.7682,3579.4141,9670764900.0,1.0,17.043248525770696
2023-11-14,3581.1034,3600.1483,3568.882,3582.0584,10088415800.0,1.0,16.448089245687118
2023-11-15,3616.8765,3620.6007,3596.9158,3607.2454,10492921800.0,1.0,18.00567602638571
2023-11-16,3600.9813,3605.2898,3572.3636,3572.3641,8746478000.0,1.0,16.764372717567003
2023-11-17,3561.3112,3573.6819,3547.0287,3568.0685,8731920700.0,1.0,15.989826694715632
2023-11-20,3569.7314,3586.9731,3545.1038,3576.3233,9108044500.0,1.0,17.286875870446174
2023-11-21,3587.8779,3615.0569,3575.682,3581.0674,10859431400.0,1.0,16.19993712838409
2023-11-22,3569.4389,3574.3782,3544.4162,3544.4162,8478438100.0,1.0,16.045549184230055
2023-11-23,3541.4416,3562.0675,3529.939,3561.5204,8480016700.0,1.0,16.68626566395795
2023-11-24,3560.6462,3560.6462,3533.9955,3538.0087,8501840300.0,1.0,16.47902026047231
2023-11-27,3534.4445,3534.4445,3492.8623,3511.9424,9910231400.0,1.0,15.738828967807956
2023-11-28,3510.6554,3521.0463,3501.1093,3518.5232,8933578900.0,1.0,16.537665085378045
2023-11-29,3518.8836,3519.198,3482.2444,3488.3073,9884141200.0,1.0,15.777621223784218
2023-11-30,3485.5171,3505.1273,3481.4515,3496.2028,10135082000.0,1.0,15.174044043550905
2023-12-01,3494.2234,3494.2234,3452.1728,3482.8813,10853094100.0,1.0,16.223790363063376
2023-12-04,3481.0449,3488.133,3459.611,3460.138,9715682600.0,1.0,16.94830945722743
2023-12-05,3450.0898,3450.0898,3393.8139,3394.2571,10047200700.0,1.0,16.40662867538816
2023-12-06,3387.8798,3420.2773,3382.9457,3399.598,10580551900.0,1.0,16.269755051718995
2023-12-07,3394.3064,3404.4074,3369.7675,3391.2823,9771324800.0,1.0,16.471660853705323
2023-12-08,3391.8585,3409.3845,3383.4479,3399.4618,12952205400.0,1.0,15.675648763337247
2023-12-11,3378.0517,3426.6106,3346.8902,3419.4548,13962624900.0,1.0,15.739245521305955
2023-12-12,3409.9976,3427.5456,3406.1013,3426.803,10559001300.0,1.0,15.813992255119809
2023-12-13,3418.6413,3418.6413,3369.605,3369.605,9528536700.0,1.0,17.364253671395314
2023-12-14,3387.3847,3399.1394,3350.7648,3351.9639,8365513500.0,1.0,17.960137860754156
2023-12-15,3365.9388,3388.5047,3339.519,3341.5517,9778778300.0,1.0,16.863765013672516
2023-12-18,3329.191,3352.3458,3314.9095,3329.3657,9052682600.0,1.0,15.719464130886463
2023-12-19,3325.6596,3345.7795,3313.1874,3334.0412,8380811800.0,1.0,16.14326375829129
2023-12-20,3334.332,3338.5434,3297.3652,3297.5022,9241286800.0,1.0,15.289055069906498
2023-12-21,3285.6049,3339.3552,3283.9883,3330.8698,10254619800.0,1.0,16.6871891808217
2023-12-22,3329.4668,3359.0601,3315.8976,3337.2281,10522013300.0,1.0,15.903452841007148
2023-12-25,3330.3333,3348.882,3330.3333,3347.4508,7454269300.0,1.0,16.344771320644398
2023-12-26,3345.3952,3345.4171,3315.937,3324.7902,7473293500.0,1.0,16.283315707458833
2023-12-27,3326.9267,3341.2659,3309.6731,3336.3572,9440392800.0,1.0,14.92786652638013
2023-12-28,3335.5572,3423.4018,3331.2082,3414.5403,14806485100.0,1.0,16.604591353284786
2023-12-29,3411.1094,3432.5412,3409.5795,3431.1099,11492893200.0,1.0,16.842859073553385
2024-01-02,3426.2684,3426.2684,3386.3522,3386.3522,11618072600.0,1.0,15.845665954006863
2024-01-03,3379.7501,3392.8504,3362.6617,3378.2971,10561385100.0,1.0,15.632326354902066
2024-01-04,3375.0207,3375.0207,3323.8647,3347.0519,10672101300.0,1.0,15.508872905750998
2024-01-05,3341.3061,3372.5444,3313.5542,3329.1114,12640057400.0,1.0,14.418578902023024
2024-01-08,3322.6051,3333.516,3283.3421,3286.0564,11742948500.0,1.0,14.541632782686563
2024-01-09,3286.7083,3304.6008,3273.8431,3292.4994,10933046500.0,1.0,15.757394157703436
2024-01-10,3281.6692,3312.9161,3268.2471,3277.129,9419936600.0,1.0,16.961648111092384
2024-01-11,3275.3086,3311.1137,3266.7911,3295.6717,10878973500.0,1.0,16.635625925552628
2024-01-12,3284.358,3310.4704,3279.6987,3284.1667,9685355500.0,1.0,16.16213491595636
2024-01-15,3270.1029,3306.9217,3261.2687,3280.9195,8885153000.0,1.0,16.2441459815042
2024-01-16,3272.571,3300.8762,3260.4362,3300.8762,11327666500.0,1.0,15.506334645357011
2024-01-17,3291.1392,3291.1392,3229.082,3229.082,10876972800.0,1.0,15.952635755419008
2024-01-18,3214.2844,3279.2538,3171.6329,3274.7286,17490916800.0,1.0,14.681022140588993
2024-01-19,3261.2393,3286.9415,3251.8136,3269.7763,11850140800.0,1.0,16.140045112375372
2024-01-22,3262.4685,3281.4205,3193.1776,3218.9016,14870562800.0,1.0,15.164861937841383
2024-01-23,3208.4316,3249.5306,3188.1259,3231.9329,12201200000.0,1.0,15.882959758056584
2024-01-24,3245.9592,3281.4892,3190.4674,3277.1089,15437195400.0,1.0,14.188868892596902
2024-01-25,3274.3391,3344.2426,3269.7943,3342.9189,19683361400.0,1.0,13.489622509293559
2024-01-26,3326.6465,3351.9692,3315.1265,3333.8213,18066400500.0,1.0,13.181646200082856
2024-01-29,3335.3936,3351.3715,3303.9604,3303.9604,18416479500.0,1.0,13.286905002663511
2024-01-30,3283.8977,3300.204,3244.9719,3245.0387,14364935000.0,1.0,13.894454093387823
2024-01-31,3231.5425,3252.1475,3201.9264,3215.3518,15314346900.0,1.0,14.060890178803511
2024-02-01,3202.2564,3251.7582,3191.8968,3217.7109,14551679200.0,1.0,14.006291674777987
2024-02-02,3219.8734,3235.4079,3108.3515,3179.6276,17375808900.0,1.0,13.49549554248378
2024-02-05,3164.25,3233.8485,3111.5184,3200.4218,20304297000.0,1.0,13.776056442978549
2024-02-06,3185.2498,3314.512,3182.8216,3311.6922,20271309900.0,1.0,14.061351849097823
2024-02-07,3314.0306,3343.6303,3289.6704,3343.6303,21664793300.0,1.0,13.754927658368198
2024-02-08,3351.4052,3367.2101,3336.9779,3364.9297,18997757800.0,1.0,14.224824216413582
2024-02-19,3393.1916,3403.8078,3364.1418,3403.8078,18331980000.0,1.0,14.601485772240641
2024-02-20,3395.1916,3415.8943,3380.103,3410.8542,14073458100.0,1.0,15.52278625436061
2024-02-21,3390.3619,3500.1338,3383.6911,3456.8713,18887936200.0,1.0,15.450261030000727
2024-02-22,3450.3518,3486.6826,3448.4135,3486.6747,14102078400.0,1.0,15.96205342845066
2024-02-23,3491.3367,3507.5592,3472.968,3489.7416,14482127300.0,1.0,16.08369076509913
2024-02-26,3485.5427,3492.6061,3445.3889,3453.3585,15124833100.0,1.0,15.798629719424804
2024-02-27,3440.0516,3494.7874,3437.4422,3494.7874,13952824600.0,1.0,17.522525242021604
2024-02-28,3499.8257,3521.6574,3450.2598,3450.2598,18983754800.0,1.0,17.29376483813413
2024-02-29,3437.8984,3516.0826,3437.8984,3516.0826,15594453200.0,1.0,18.081550899649372
2024-03-01,3515.0587,3544.3595,3503.459,3537.8038,16270957000.0,1.0,17.73562668901405
2024-03-04,3538.366,3548.6901,3519.7599,3540.8686,16324461300.0,1.0,18.23765736202272
2024-03-05,3524.9644,3570.6935,3519.0816,3565.5143,16642238900.0,1.0,18.020167329108585
2024-03-06,3556.5323,3577.3883,3545.1013,3551.0481,14307661300.0,1.0,17.353930911615862
2024-03-07,3548.1007,3569.9185,3522.8964,3529.7195,14811051000.0,1.0,17.003488343669872
2024-03-08,3529.5509,3548.5055,3511.577,3544.9099,12579266400.0,1.0,17.91671261640504
2024-03-11,3545.9427,3589.2635,3542.2789,3589.2635,14820282500.0,1.0,19.32612162791094
2024-03-12,3592.5826,3605.6976,3574.2117,3597.4939,18068556000.0,1.0,18.817056677744475
2024-03-13,3594.4211,3594.4211,3563.3685,3572.361,14459059000.0,1.0,18.45892989163403
2024-03-14,3571.7885,3597.46,3545.612,3562.2229,14096272200.0,1.0,18.714423614421975
2024-03-15,3554.9068,3572.8091,3533.6798,3569.993,13831604400.0,1.0,17.640148699307797
2024-03-18,3577.0564,3604.0519,3573.404,3603.528,16037943800.0,1.0,18.41351012908525
2024-03-19,3593.3396,3610.7389,3577.188,3577.6303,14557178600.0,1.0,17.829928143699494
2024-03-20,3568.7158,3589.5456,3568.4341,3585.3838,12952896600.0,1.0,17.27429090154244
2024-03-21,3593.07,3601.1145,3575.0331,3581.0902,13074337700.0,1.0,17.833598762712086
2024-03-22,3571.2736,3575.7171,3522.8404,3545.0023,13922735800.0,1.0,17.87370920462342
2024-03-25,3536.7136,3564.9604,3525.7634,3525.7634,13701572400.0,1.0,17.059885494237143
2024-03-26,3526.6818,3547.6461,3518.6018,3543.7467,12620953500.0,1.0,17.964628016734235
2024-03-27,3538.7244,3542.9624,3502.7866,3502.7866,12862676300.0,1.0,16.82423793608178
2024-03-28,3498.482,3551.2143,3489.3861,3520.9648,14333471700.0,1.0,16.22292290394657
2024-03-29,3516.883,3538.2378,3516.883,3537.4843,12864329000.0,1.0,15.682853288111646
2024-04-01,3551.5815,3600.9193,3551.5815,3595.6466,16277656100.0,1.0,15.459060647251295
2024-04-02,3593.2206,3596.1903,3568.7539,3580.6759,14127297200.0,1.0,15.587377573043483
2024-04-03,3578.6835,3582.4324,3558.874,3567.8031,13559233100.0,1.0,15.7990423204687
2024-04-08,3553.5554,3567.82,3535.7688,3536.4077,15530428300.0,1.0,15.662752307159488
2024-04-09,3533.3849,3543.7141,3518.8601,3533.4871,12967094200.0,1.0,15.106971735811097
2024-04-10,3528.9679,3531.2295,3490.0525,3504.7086,12879027400.0,1.0,15.510081811457285
2024-04-11,3485.0294,3520.5893,3484.9252,3504.2447,12653439500.0,1.0,15.829172920611823
2024-04-12,3505.7499,3516.6988,3470.0611,3475.8389,12892111600.0,1.0,16.177815642163694
2024-04-15,3473.5047,3552.4125,3473.5047,3549.0759,18394125000.0,1.0,14.541190979782947
2024-04-16,3533.3636,3545.5034,3503.6158,3511.1146,17615306500.0,1.0,14.380446475455877
2024-04-17,3509.1318,3565.9389,3498.0324,3565.403,16846639800.0,1.0,14.542236057839855
2024-04-18,3550.5562,3602.7902,3547.5996,3569.8018,17857410500.0,1.0,14.634256588770247
2024-04-19,3550.6087,3560.9492,3529.3237,3541.6619,14728150500.0,1.0,15.360348206721543
2024-04-22,3536.1844,3558.1642,3528.0186,3530.9045,15057904200.0,1.0,15.241907510475462
2024-04-23,3525.6681,3533.7584,3499.9838,3506.2249,14311350400.0,1.0,14.90126551656509
2024-04-24,3514.0108,3524.537,3495.6494,3521.6219,12173985100.0,1.0,16.04239845389658
2024-04-25,3510.6396,3543.9699,3505.1999,3530.2813,11518772200.0,1.0,16.01946967932919
2024-04-26,3531.9647,3588.4003,3531.9647,3584.2686,19721613300.0,1.0,15.619668511145587
2024-04-29,3584.5427,3645.8229,3578.7597,3623.9124,22272138100.0,1.0,16.105759906275008
2024-04-30,3619.2586,3630.7092,3604.3943,3604.3943,19129689900.0,1.0,14.98582377741523
2024-05-06,3654.0485,3668.2565,3645.738,3657.8767,20801800700.0,1.0,16.021231860470618
2024-05-07,3657.0007,3665.684,3648.376,3659.0076,16483428600.0,1.0,15.00709312278636
2024-05-08,3650.7484,3650.9355,3628.6984,3630.2233,13003533600.0,1.0,15.374548680367926
2024-05-09,3630.4142,3669.7593,3630.4142,3664.561,14655901700.0,1.0,15.877216748867795
2024-05-10,3669.0869,3674.6088,3641.7639,3666.2771,15072053600.0,1.0,15.507545838013739
2024-05-13,3646.3491,3673.6211,3634.6049,3664.6907,15726745500.0,1.0,15.876677413836195
2024-05-14,3668.2254,3675.776,3646.7092,3657.0454,13340649000.0,1.0,16.089438243521737
2024-05-15,3651.0536,3656.5277,3624.002,3626.0559,12352276400.0,1.0,15.501674609143299
2024-05-16,3636.6007,3657.4831,3626.334,3640.3592,15463050300.0,1.0,15.539557125025972
2024-05-17,3638.5613,3677.9696,3627.447,3677.9696,16457041700.0,1.0,15.053101870186062
2024-05-20,3682.0615,3703.0287,3677.4426,3690.9623,18460942300.0,1.0,15.165604061283481
2024-05-21,3682.2868,3684.6106,3665.1524,3676.1611,13067828300.0,1.0,15.042694957814835
2024-05-22,3675.6471,3691.8804,3667.0885,3684.451,15191460500.0,1.0,15.195337769202638
2024-05-23,3672.8403,3674.3654,3633.5051,3641.7917,14257299000.0,1.0,15.02423699124217
2024-05-24,3630.827,3650.8734,3599.6678,3601.4754,12479117700.0,1.0,15.653730243765551
2024-05-27,3606.645,3638.1514,3603.7131,3635.7079,13127264400.0,1.0,15.703480653288281
2024-05-28,3633.2535,3638.9703,3605.9213,3609.1724,12353223800.0,1.0,14.925761158718746
2024-05-29,3609.0708,3633.1971,3602.8198,3613.5223,11590632100.0,1.0,15.44978839230002
2024-05-30,3607.0522,3624.0352,3586.7543,3594.3121,12260299500.0,1.0,15.74754736219943
2024-05-31,3599.8196,3614.6439,3579.9247,3579.9247,11246201900.0,1.0,16.068322847022692
2024-06-03,3577.3798,3600.6044,3567.8713,3588.7483,14105459100.0,1.0,15.792249411718899
2024-06-04,3583.8104,3622.5012,3580.2771,3615.6714,12454509600.0,1.0,15.720487800980939
2024-06-05,3610.3601,3623.3232,3594.1056,3594.7936,11090676600.0,1.0,16.467850020529855
2024-06-06,3602.1554,3625.0109,3584.171,3592.2454,13789351700.0,1.0,16.444868299283424
2024-06-07,3594.6335,3603.0698,3552.0853,3574.1143,13110302600.0,1.0,16.246881296088468
2024-06-11,3555.8186,3565.3113,3525.8945,3542.8771,13452230600.0,1.0,16.300816105100072
2024-06-12,3539.0947,3551.1706,3531.5657,3544.1225,12281372900.0,1.0,16.343661434708167
2024-06-13,3548.2162,3551.0771,3520.1802,3526.1306,12324546200.0,1.0,17.4280119497625
2024-06-14,3514.7998,3547.1473,3503.5233,3541.5331,17151694200.0,1.0,16.54465229708911
2024-06-17,3521.4365,3540.7932,3520.7381,3536.1986,13743343800.0,1.0,16.902280498432994
2024-06-18,3533.4875,3551.7085,3532.7845,3545.5902,12367183800.0,1.0,16.885341685954405
2024-06-19,3543.3599,3543.3599,3524.8449,3528.749,10664279700.0,1.0,17.32796812606106
2024-06-20,3525.1687,3533.9865,3500.131,3503.2817,11161739600.0,1.0,16.71027843858676
2024-06-21,3496.3428,3505.5123,3473.8283,3495.6198,10918661500.0,1.0,16.736184656608323
2024-06-24,3473.6392,3505.7752,3471.2164,3476.8102,11799018400.0,1.0,16.593545554094568
2024-06-25,3475.1648,3483.2189,3440.6464,3457.9023,11844811800.0,1.0,16.115607405598457
2024-06-26,3451.5389,3487.3964,3442.2982,3480.2648,10589886100.0,1.0,16.19829619338399
2024-06-27,3467.2888,3471.1423,3452.5775,3454.1175,11491810100.0,1.0,15.15100817720613
2024-06-28,3443.6744,3484.678,3443.6744,3461.657,13540915300.0,1.0,15.148075463702222
2024-07-01,3458.2636,3479.9548,3443.8086,3478.1827,12182977000.0,1.0,15.432864050798093
2024-07-02,3472.4527,3488.3189,3464.5237,3471.7857,12165012100.0,1.0,15.298361472406592
2024-07-03,3471.5556,3478.7047,3454.9942,3463.4141,10385710800.0,1.0,15.69804537239762
2024-07-04,3468.2958,3483.3098,3444.928,3445.8128,10442990900.0,1.0,15.271214453514462
2024-07-05,3443.3588,3451.0386,3399.6693,3431.0605,11660965900.0,1.0,15.55759350972804
2024-07-08,3420.8033,3428.0418,3395.9123,3401.7604,11552821800.0,1.0,15.369384978135818
2024-07-09,3396.8044,3448.9279,3384.8086,3439.8111,13162944300.0,1.0,16.33744190651935
2024-07-10,3425.8818,3447.505,3423.6483,3428.9657,12720345600.0,1.0,15.577365826365599
2024-07-11,3451.0442,3473.9837,3438.118,3468.169,14589246600.0,1.0,16.282629596651002
2024-07-12,3459.9564,3479.0958,3457.3633,3472.4014,13087458900.0,1.0,15.668095344009066
2024-07-15,3462.6113,3481.4613,3460.7915,3476.2467,11851708300.0,1.0,14.477652591230244
2024-07-16,3466.8523,3500.2943,3464.3655,3498.2827,12065901700.0,1.0,16.613452526138182
2024-07-17,3494.209,3514.4753,3486.2229,3501.5836,13180206200.0,1.0,16.90647317247586
2024-07-18,3483.2975,3522.7995,3475.7236,3520.931,12376819900.0,1.0,17.434510435350198
2024-07-19,3500.8052,3545.3383,3493.0734,3539.0156,13244797500.0,1.0,17.219221670168984
2024-07-22,3538.4012,3540.1874,3494.0143,3514.9249,13212633700.0,1.0,16.45828722278133
2024-07-23,3509.7887,3509.7887,3439.8779,3439.8779,12889766000.0,1.0,15.737877644093771
2024-07-24,3432.3459,3451.4196,3408.4129,3418.1663,12703626300.0,1.0,14.55367903785079
2024-07-25,3404.611,3415.8557,3383.7991,3399.2716,13102224200.0,1.0,14.511388443116399
2024-07-26,3403.7084,3420.8201,3388.6601,3409.2931,12419555800.0,1.0,15.125607753217711
2024-07-29,3404.3663,3408.5024,3388.8444,3390.742,10978778600.0,1.0,15.183574593898815
2024-07-30,3380.6893,3380.6893,3352.8043,3369.3821,10495216400.0,1.0,15.763641089858805
2024-07-31,3364.0268,3445.0042,3364.0268,3442.0844,17195917700.0,1.0,15.018049739561151
2024-08-01,3443.1397,3448.3361,3419.1872,3419.2666,13632346400.0,1.0,15.113906034400651
2024-08-02,3393.9167,3419.1023,3380.9645,3384.3919,11661525500.0,1.0,15.407177425286255
2024-08-05,3362.1117,3409.0314,3343.3205,3343.3205,14281251600.0,1.0,15.659080368208064
2024-08-06,3367.3517,3376.7956,3318.6251,3342.9789,11934027900.0,1.0,15.227440003554877
2024-08-07,3338.5909,3362.3839,3329.9658,3341.489,9508437700.0,1.0,15.257919324222948
2024-08-08,3332.4281,3364.7855,3320.8432,3342.9369,9249569500.0,1.0,16.161068493728276
2024-08-09,3358.128,3366.6688,3331.6274,3331.6274,9151162600.0,1.0,15.61027519705529
2024-08-12,3327.5561,3338.0771,3319.8908,3325.8645,7993875400.0,1.0,14.704368888086497
2024-08-13,3328.0138,3335.014,3310.1909,3334.3903,8448967900.0,1.0,14.825379481321026
2024-08-14,3332.7866,3332.7866,3309.1,3309.2389,7874240700.0,1.0,15.008679123055002
2024-08-15,3301.4455,3356.7644,3297.9711,3341.953,10476639900.0,1.0,14.245916329146715
2024-08-16,3342.0346,3356.9071,3335.6239,3345.634,9651908300.0,1.0,14.078596569654522
2024-08-19,3344.2614,3375.9621,3343.7116,3356.9677,10557111000.0,1.0,13.585314328607513
2024-08-20,3361.6394,3362.3338,3321.6397,3332.7034,10166833100.0,1.0,13.56475352113334
2024-08-21,3322.9134,3339.443,3307.9917,3321.635,8995475100.0,1.0,14.452376457914935
2024-08-22,3322.8723,3327.6962,3305.2453,3313.1357,10036650400.0,1.0,14.716343169729216
2024-08-23,3305.9307,3336.2414,3305.6403,3327.1905,8952577400.0,1.0,14.820412108361108
2024-08-26,3330.7184,3336.5271,3311.5701,3324.2231,9399077200.0,1.0,14.796197647786103
2024-08-27,3315.686,3320.5667,3299.5635,3305.3338,9580815700.0,1.0,13.54331060391862
2024-08-28,3298.9089,3305.3496,3274.5881,3286.4956,9269665000.0,1.0,14.669603590313134
2024-08-29,3273.541,3290.7857,3269.5288,3277.6812,13070233300.0,1.0,13.338714190587554
2024-08-30,3273.7532,3351.6254,3273.6496,3321.4323,18869544300.0,1.0,14.222709194466344
2024-09-02,3307.5432,3307.7627,3264.7565,3265.011,14761235300.0,1.0,13.170306711932165
2024-09-03,3261.741,3281.5935,3261.1877,3273.4282,12289730600.0,1.0,12.619437608746281
2024-09-04,3253.898,3272.9861,3249.9809,3252.1649,10483248200.0,1.0,13.361322788961536
2024-09-05,3252.96,3266.882,3247.1725,3257.7578,9710945000.0,1.0,13.862523049404563
2024-09-06,3261.1542,3274.8144,3231.0685,3231.3457,8840041700.0,1.0,13.748978797916756
2024-09-09,3214.7996,3222.9278,3180.9277,3192.9516,10867306900.0,1.0,13.482278158630084
2024-09-10,3193.4557,3205.0972,3171.7932,3195.7552,9729007800.0,1.0,13.733206805734085
2024-09-11,3187.0508,3197.3363,3174.0343,3186.1299,10248211000.0,1.0,13.808638125717748
2024-09-12,3189.4271,3201.5544,3171.8775,3172.4747,9286865700.0,1.0,14.686036068875207
2024-09-13,3174.0344,3188.9145,3159.247,3159.247,8833667700.0,1.0,15.559665143392252
2024-09-18,3158.8179,3179.9012,3145.7908,3171.0102,8472281400.0,1.0,14.571299292419631
2024-09-19,3178.3959,3213.8378,3149.7925,3196.0357,12543927200.0,1.0,14.491881753985307
2024-09-20,3192.4322,3207.9875,3173.2238,3201.0497,11806409800.0,1.0,13.88949373559776
2024-09-23,3200.8678,3230.1613,3198.0248,3212.7639,9534485500.0,1.0,15.09008187814644
2024-09-24,3244.6468,3351.9684,3222.4885,3351.909,20407221700.0,1.0,15.086792870388622
2024-09-25,3403.7021,3465.4882,3393.438,3401.533,24156425500.0,1.0,14.772988037489238
2024-09-26,3399.3188,3545.3249,3391.6772,3545.3204,24313401000.0,1.0,15.3817906036675
2024-09-27,3617.9203,3708.4951,3596.5833,3703.6849,26548777400.0,1.0,17.578691118258426
2024-09-30,3846.6515,4038.6968,3796.5045,4017.8545,51021770700.0,1.0,16.90511316219372
2024-10-08,4450.3675,4450.3675,4094.3519,4256.0962,58986789400.0,1.0,19.163399951549152
2024-10-09,4168.8436,4197.6,3942.5118,3955.9839,48226929500.0,1.0,21.337291692870473
2024-10-10,3979.6116,4098.4967,3912.7708,3997.7879,39505309900.0,1.0,18.173562473762544
2024-10-11,3969.7576,3978.2389,3847.1228,3887.167,27409650500.0,1.0,17.694434567708186
2024-10-14,3915.2186,3979.5431,3868.779,3961.3424,30757899300.0,1.0,17.363884217411428
2024-10-15,3942.5342,3967.8712,3855.9949,3855.9949,24248644800.0,1.0,17.91485339931244
2024-10-16,3806.1373,3877.7483,3805.0868,3831.589,21886640700.0,1.0,17.238886935535977
2024-10-17,3853.841,3882.0733,3787.7498,3788.2217,21231382000.0,1.0,17.387964741767636
2024-10-18,3780.3143,3998.214,3765.1615,3925.234,31295883400.0,1.0,19.8324391090363
2024-10-21,3946.9016,3979.2638,3896.165,3935.1974,29118563400.0,1.0,20.60917603335472
2024-10-22,3923.7443,3965.9084,3917.5218,3957.7755,22343339600.0,1.0,19.82164952700267
2024-10-23,3955.3191,4012.1795,3939.0986,3973.2089,24587394900.0,1.0,19.07972797362115
2024-10-24,3950.8987,3957.9832,3914.0887,3928.8334,17472406200.0,1.0,19.48712046798683
2024-10-25,3931.3205,3992.8918,3921.9396,3956.421,21069488500.0,1.0,19.565324446770504
2024-10-28,3953.1063,3964.1569,3917.2042,3964.1569,21616041500.0,1.0,18.06298263898133
2024-10-29,3970.008,3991.3091,3921.5795,3924.649,21729398400.0,1.0,19.771602162948057
2024-10-30,3904.1595,3926.0581,3864.3051,3889.4487,21943662600.0,1.0,17.545411139934316
2024-10-31,3888.4229,3923.8997,3859.1079,3891.0396,30063671800.0,1.0,17.14806569119744
2024-11-01,3882.4579,3933.2204,3879.9588,3890.0203,30798648100.0,1.0,15.470580087831841
2024-11-04,3897.7144,3944.7619,3891.2109,3944.7619,22923906000.0,1.0,16.622324575401766
2024-11-05,3937.6228,4046.6977,3925.4138,4044.5725,31686279400.0,1.0,18.335123710485238
2024-11-06,4051.2891,4091.7031,4002.5027,4024.2831,33580793800.0,1.0,19.0324296000412
2024-11-07,3987.2665,4146.151,3984.6652,4145.6952,34143641400.0,1.0,19.275797599842413
2024-11-08,4192.0794,4200.908,4094.1631,4104.047,33235038500.0,1.0,20.714480585662628
2024-11-11,4066.9336,4132.5111,4048.039,4131.1312,28959422700.0,1.0,21.602845553616646
2024-11-12,4133.3528,4181.7096,4060.7936,4085.743,29777808600.0,1.0,22.176934968310597
2024-11-13,4059.5898,4121.0735,4059.5898,4110.8901,24048409900.0,1.0,21.320923306409544
2024-11-14,4101.2228,4118.1686,4034.9441,4039.6191,23015278400.0,1.0,20.167366767764147
2024-11-15,4025.6482,4049.071,3968.8308,3968.8308,24739946300.0,1.0,19.162518820341983
2024-11-18,3982.1036,4034.0596,3931.1872,3950.3806,30677794600.0,1.0,15.39902268043088
2024-11-19,3954.6038,3979.1505,3896.7493,3976.8912,24294646500.0,1.0,16.57200364450662
2024-11-20,3966.1238,4001.0847,3958.3383,3985.7727,18459937200.0,1.0,18.82875815525526
2024-11-21,3979.4554,3999.5693,3966.0658,3989.2979,16612592700.0,1.0,19.517423717912497
2024-11-22,3984.2435,3990.2647,3865.6989,3865.6989,21628580900.0,1.0,18.381549565649035
2024-11-25,3875.6126,3889.7069,3812.3179,3848.0909,19070295300.0,1.0,18.30106811088552
2024-11-26,3836.259,3875.229,3833.2842,3840.1847,14989244100.0,1.0,17.63953225633306
2024-11-27,3829.3442,3907.164,3817.9125,3907.0447,17413609600.0,1.0,18.41274513682677
2024-11-28,3904.2525,3908.3918,3866.0136,3872.5505,15011729100.0,1.0,19.08060486010236
2024-11-29,3869.8903,3962.7002,3869.8903,3916.5832,18765671300.0,1.0,19.997260525340227
2024-12-02,3909.7029,3955.1252,3902.1697,3947.632,19728978400.0,1.0,18.682733009175983
2024-12-03,3946.7034,3963.9474,3922.8425,3951.8912,18249686700.0,1.0,17.934283151337606
2024-12-04,3948.13,3957.365,3917.7467,3930.5568,17462631800.0,1.0,17.869037305247424
2024-12-05,3916.5638,3936.3358,3910.0834,3921.5881,13853403800.0,1.0,18.603103014798428
2024-12-06,3923.8954,3995.1168,3923.8954,3973.1405,19205790700.0,1.0,18.314879138248653
2024-12-09,3970.6628,3995.5116,3948.4206,3966.5708,17595995800.0,1.0,17.516895332686996
2024-12-10,4094.05,4098.3804,3988.9676,3995.6369,25346379500.0,1.0,19.22475921292822
2024-12-11,3988.0179,4005.3253,3977.3522,3988.8308,17725284600.0,1.0,17.529383866423224
2024-12-12,3987.1525,4031.7441,3981.3485,4028.5048,18162177700.0,1.0,18.371558956886542
